ReactomeID,Description,GeneRatio,BgRatio,pvalue,padj,geneID,geneName,EntrezID,Count,Up,Up_Gene_id,Down,Down_Gene_id
R-MMU-6791312,TP53 Regulates Transcription of Cell Cycle Genes,2|294,33|8067,0.339802041,0.942501849,ENSMUSG00000025358/ENSMUSG00000031601,Cdk2/Cnot7,12566/18983,2,1,ENSMUSG00000031601,1,ENSMUSG00000025358
R-MMU-187037,Signaling by NTRK1 (TRKA),3|294,57|8067,0.344651083,0.942501849,ENSMUSG00000022841/ENSMUSG00000041417/ENSMUSG00000019960,Ap2m1/Pik3r1/Dusp6,11773/18708/67603,3,1,ENSMUSG00000019960,2,ENSMUSG00000022841/ENSMUSG00000041417
R-MMU-2980736,Peptide hormone metabolism,3|294,57|8067,0.344651083,0.942501849,ENSMUSG00000028024/ENSMUSG00000020660/ENSMUSG00000071113,Enpep/Pomc/Mboat4,13809/18976/234155,3,1,ENSMUSG00000020660,2,ENSMUSG00000028024/ENSMUSG00000071113
R-MMU-983170,"Antigen Presentation: Folding, assembly and peptide loading of class I MHC",2|294,34|8067,0.353194183,0.942501849,ENSMUSG00000091705/ENSMUSG00000067212,H2-Q2/H2-T23,15013/15040,2,0,,2,ENSMUSG00000091705/ENSMUSG00000067212
R-MMU-5684996,MAPK1/MAPK3 signaling,10|294,235|8067,0.353400804,0.942501849,ENSMUSG00000062312/ENSMUSG00000019960/ENSMUSG00000110206/ENSMUSG00000024620/ENSMUSG00000053819/ENSMUSG00000024366/ENSMUSG00000034765/ENSMUSG00000062991/ENSMUSG00000028465/ENSMUSG00000022101,Erbb2/Dusp6/Flt3l/Pdgfrb/Camk2d/Gfra3/Dusp5/Nrg1/Tln1/Fgf17,13866/67603/14256/18596/108058/14587/240672/211323/21894/14171,10,3,ENSMUSG00000019960/ENSMUSG00000110206/ENSMUSG00000034765,7,ENSMUSG00000062312/ENSMUSG00000024620/ENSMUSG00000053819/ENSMUSG00000024366/ENSMUSG00000062991/ENSMUSG00000028465/ENSMUSG00000022101
R-MMU-1251985,Nuclear signaling by ERBB4,1|294,12|8067,0.359698077,0.942501849,ENSMUSG00000010609,Psen2,19165,1,0,,1,ENSMUSG00000010609
R-MMU-1475029,Reversible hydration of carbon dioxide,1|294,12|8067,0.359698077,0.942501849,ENSMUSG00000038526,Car14,23831,1,0,,1,ENSMUSG00000038526
R-MMU-1679131,Trafficking and processing of endosomal TLR,1|294,12|8067,0.359698077,0.942501849,ENSMUSG00000038642,Ctss,13040,1,0,,1,ENSMUSG00000038642
R-MMU-196108,Pregnenolone biosynthesis,1|294,12|8067,0.359698077,0.942501849,ENSMUSG00000041736,Tspo,12257,1,0,,1,ENSMUSG00000041736
R-MMU-2024101,CS/DS degradation,1|294,12|8067,0.359698077,0.942501849,ENSMUSG00000010051,Hyal1,15586,1,0,,1,ENSMUSG00000010051
R-MMU-210990,PECAM1 interactions,1|294,12|8067,0.359698077,0.942501849,ENSMUSG00000020717,Pecam1,18613,1,0,,1,ENSMUSG00000020717
R-MMU-2162123,Synthesis of Prostaglandins (PG) and Thromboxanes (TX),1|294,12|8067,0.359698077,0.942501849,ENSMUSG00000050737,Ptges,64292,1,0,,1,ENSMUSG00000050737
R-MMU-2995383,Initiation of Nuclear Envelope Reformation,1|294,12|8067,0.359698077,0.942501849,ENSMUSG00000028063,Lmna,16905,1,0,,1,ENSMUSG00000028063
R-MMU-2995410,Nuclear Envelope Reassembly,1|294,12|8067,0.359698077,0.942501849,ENSMUSG00000028063,Lmna,16905,1,0,,1,ENSMUSG00000028063
R-MMU-3134975,Regulation of innate immune responses to cytosolic DNA,1|294,12|8067,0.359698077,0.942501849,ENSMUSG00000043279,Trim56,384309,1,0,,1,ENSMUSG00000043279
R-MMU-425561,Sodium/Calcium exchangers,1|294,12|8067,0.359698077,0.942501849,ENSMUSG00000032754,Slc8b1,170756,1,0,,1,ENSMUSG00000032754
R-MMU-5218921,VEGFR2 mediated cell proliferation,1|294,12|8067,0.359698077,0.942501849,ENSMUSG00000061878,Sphk1,20698,1,0,,1,ENSMUSG00000061878
R-MMU-5654219,Phospholipase C-mediated cascade: FGFR1,1|294,12|8067,0.359698077,0.942501849,ENSMUSG00000022101,Fgf17,14171,1,0,,1,ENSMUSG00000022101
R-MMU-5654228,Phospholipase C-mediated cascade; FGFR4,1|294,12|8067,0.359698077,0.942501849,ENSMUSG00000022101,Fgf17,14171,1,0,,1,ENSMUSG00000022101
R-MMU-68884,Mitotic Telophase/Cytokinesis,1|294,12|8067,0.359698077,0.942501849,ENSMUSG00000032254,Kif23,71819,1,0,,1,ENSMUSG00000032254
R-MMU-69166,Removal of the Flap Intermediate,1|294,12|8067,0.359698077,0.942501849,ENSMUSG00000026134,Prim2,19076,1,0,,1,ENSMUSG00000026134
R-MMU-73817,Purine ribonucleoside monophosphate biosynthesis,1|294,12|8067,0.359698077,0.942501849,ENSMUSG00000015961,Adss,11566,1,1,ENSMUSG00000015961,0,
R-MMU-9027276,Erythropoietin activates Phosphoinositide-3-kinase (PI3K),1|294,12|8067,0.359698077,0.942501849,ENSMUSG00000041417,Pik3r1,18708,1,0,,1,ENSMUSG00000041417
R-MMU-909733,Interferon alpha/beta signaling,1|294,12|8067,0.359698077,0.942501849,ENSMUSG00000053113,Socs3,12702,1,0,,1,ENSMUSG00000053113
R-MMU-1650814,Collagen biosynthesis and modifying enzymes,3|294,59|8067,0.364758659,0.942501849,ENSMUSG00000001506/ENSMUSG00000001435/ENSMUSG00000029661,Col1a1/Col18a1/Col1a2,12842/12822/12843,3,0,,3,ENSMUSG00000001506/ENSMUSG00000001435/ENSMUSG00000029661
R-MMU-8978868,Fatty acid metabolism,7|294,161|8067,0.371741326,0.942501849,ENSMUSG00000037071/ENSMUSG00000032667/ENSMUSG00000050737/ENSMUSG00000026385/ENSMUSG00000025203/ENSMUSG00000024900/ENSMUSG00000029098,Scd1/Pon2/Ptges/Dbi/Scd2/Cpt1a/Acox3,20249/330260/64292/13167/20250/12894/80911,7,0,,7,ENSMUSG00000037071/ENSMUSG00000032667/ENSMUSG00000050737/ENSMUSG00000026385/ENSMUSG00000025203/ENSMUSG00000024900/ENSMUSG00000029098
R-MMU-112316,Neuronal System,13|294,319|8067,0.379538641,0.942501849,ENSMUSG00000022841/ENSMUSG00000031344/ENSMUSG00000030108/ENSMUSG00000026383/ENSMUSG00000020428/ENSMUSG00000034520/ENSMUSG00000026824/ENSMUSG00000001901/ENSMUSG00000032562/ENSMUSG00000053819/ENSMUSG00000005357/ENSMUSG00000010066/ENSMUSG00000022220,Ap2m1/Gabrq/Slc6a13/Epb41l5/Gabra6/Gjc1/Kcnj3/Kcnh6/Gnai2/Camk2d/Slc1a6/Cacna2d2/Adcy4,11773/57249/14412/226352/14399/14615/16519/192775/14678/108058/20513/56808/104110,13,1,ENSMUSG00000026824,12,ENSMUSG00000022841/ENSMUSG00000031344/ENSMUSG00000030108/ENSMUSG00000026383/ENSMUSG00000020428/ENSMUSG00000034520/ENSMUSG00000001901/ENSMUSG00000032562/ENSMUSG00000053819/ENSMUSG00000005357/ENSMUSG00000010066/ENSMUSG00000022220
R-MMU-5654741,Signaling by FGFR3,2|294,36|8067,0.379680468,0.942501849,ENSMUSG00000041417/ENSMUSG00000022101,Pik3r1/Fgf17,18708/14171,2,0,,2,ENSMUSG00000041417/ENSMUSG00000022101
R-MMU-193048,Androgen biosynthesis,1|294,13|8067,0.383068501,0.942501849,ENSMUSG00000020660,Pomc,18976,1,1,ENSMUSG00000020660,0,
R-MMU-194002,Glucocorticoid biosynthesis,1|294,13|8067,0.383068501,0.942501849,ENSMUSG00000020660,Pomc,18976,1,1,ENSMUSG00000020660,0,
R-MMU-2022857,Keratan sulfate degradation,1|294,13|8067,0.383068501,0.942501849,ENSMUSG00000041559,Fmod,14264,1,0,,1,ENSMUSG00000041559
R-MMU-202670,ERKs are inactivated,1|294,13|8067,0.383068501,0.942501849,ENSMUSG00000019960,Dusp6,67603,1,1,ENSMUSG00000019960,0,
R-MMU-2029481,FCGR activation,1|294,13|8067,0.383068501,0.942501849,ENSMUSG00000026656,Fcgr2b,14130,1,0,,1,ENSMUSG00000026656
R-MMU-392154,Nitric oxide stimulates guanylate cyclase,1|294,13|8067,0.383068501,0.942501849,ENSMUSG00000041119,Pde9a,18585,1,0,,1,ENSMUSG00000041119
R-MMU-5099900,WNT5A-dependent internalization of FZD4,1|294,13|8067,0.383068501,0.942501849,ENSMUSG00000022841,Ap2m1,11773,1,0,,1,ENSMUSG00000022841
R-MMU-69183,Processive synthesis on the lagging strand,1|294,13|8067,0.383068501,0.942501849,ENSMUSG00000026134,Prim2,19076,1,0,,1,ENSMUSG00000026134
R-MMU-8849471,"PTK6 Regulates RHO GTPases, RAS GTPase and MAP kinases",1|294,13|8067,0.383068501,0.942501849,ENSMUSG00000017670,Elmo2,140579,1,1,ENSMUSG00000017670,0,
R-MMU-8935690,Digestion,1|294,13|8067,0.383068501,0.942501849,ENSMUSG00000042638,Gucy2c,14917,1,0,,1,ENSMUSG00000042638
R-MMU-8964539,Glutamate and glutamine metabolism,1|294,13|8067,0.383068501,0.942501849,ENSMUSG00000021794,Glud1,14661,1,0,,1,ENSMUSG00000021794
R-MMU-5654743,Signaling by FGFR4,2|294,37|8067,0.392753923,0.942501849,ENSMUSG00000041417/ENSMUSG00000022101,Pik3r1/Fgf17,18708/14171,2,0,,2,ENSMUSG00000041417/ENSMUSG00000022101
R-MMU-8853659,RET signaling,2|294,37|8067,0.392753923,0.942501849,ENSMUSG00000041417/ENSMUSG00000024366,Pik3r1/Gfra3,18708/14587,2,0,,2,ENSMUSG00000041417/ENSMUSG00000024366
R-MMU-8956319,Nucleobase catabolism,2|294,37|8067,0.392753923,0.942501849,ENSMUSG00000032420/ENSMUSG00000026839,Nt5e/Upp2,23959/76654,2,0,,2,ENSMUSG00000032420/ENSMUSG00000026839
R-MMU-2187338,Visual phototransduction,4|294,88|8067,0.400119854,0.942501849,ENSMUSG00000058571/ENSMUSG00000002985/ENSMUSG00000026643/ENSMUSG00000031220,Gpc6/Apoe/Nmt2/Awat2,23888/11816/18108/245532,4,2,ENSMUSG00000026643/ENSMUSG00000031220,2,ENSMUSG00000058571/ENSMUSG00000002985
R-MMU-140342,Apoptosis induced DNA fragmentation,1|294,14|8067,0.405588722,0.942501849,ENSMUSG00000054717,Hmgb2,97165,1,0,,1,ENSMUSG00000054717
R-MMU-156581,Methylation,1|294,14|8067,0.405588722,0.942501849,ENSMUSG00000032271,Nnmt,18113,1,0,,1,ENSMUSG00000032271
R-MMU-166786,Creation of C4 and C2 activators,1|294,14|8067,0.405588722,0.942501849,ENSMUSG00000036896,C1qc,12262,1,0,,1,ENSMUSG00000036896
R-MMU-174411,Polymerase switching on the C-strand of the telomere,1|294,14|8067,0.405588722,0.942501849,ENSMUSG00000026134,Prim2,19076,1,0,,1,ENSMUSG00000026134
R-MMU-200425,Import of palmitoyl-CoA into the mitochondrial matrix,1|294,14|8067,0.405588722,0.942501849,ENSMUSG00000024900,Cpt1a,12894,1,0,,1,ENSMUSG00000024900
R-MMU-2730905,Role of LAT2/NTAL/LAB on calcium mobilization,1|294,14|8067,0.405588722,0.942501849,ENSMUSG00000041417,Pik3r1,18708,1,0,,1,ENSMUSG00000041417
R-MMU-416993,Trafficking of GluR2-containing AMPA receptors,1|294,14|8067,0.405588722,0.942501849,ENSMUSG00000022841,Ap2m1,11773,1,0,,1,ENSMUSG00000022841
R-MMU-418359,Reduction of cytosolic Ca++ levels,1|294,14|8067,0.405588722,0.942501849,ENSMUSG00000030730,Atp2a1,11937,1,0,,1,ENSMUSG00000030730
R-MMU-4419969,Depolymerisation of the Nuclear Lamina,1|294,14|8067,0.405588722,0.942501849,ENSMUSG00000028063,Lmna,16905,1,0,,1,ENSMUSG00000028063
R-MMU-5654221,Phospholipase C-mediated cascade; FGFR2,1|294,14|8067,0.405588722,0.942501849,ENSMUSG00000022101,Fgf17,14171,1,0,,1,ENSMUSG00000022101
R-MMU-5654704,SHC-mediated cascade:FGFR3,1|294,14|8067,0.405588722,0.942501849,ENSMUSG00000022101,Fgf17,14171,1,0,,1,ENSMUSG00000022101
R-MMU-6804759,Regulation of TP53 Activity through Association with Co-factors,1|294,14|8067,0.405588722,0.942501849,ENSMUSG00000000552,Zfp385a,29813,1,0,,1,ENSMUSG00000000552
R-MMU-69091,Polymerase switching,1|294,14|8067,0.405588722,0.942501849,ENSMUSG00000026134,Prim2,19076,1,0,,1,ENSMUSG00000026134
R-MMU-69109,Leading Strand Synthesis,1|294,14|8067,0.405588722,0.942501849,ENSMUSG00000026134,Prim2,19076,1,0,,1,ENSMUSG00000026134
R-MMU-196071,Metabolism of steroid hormones,2|294,38|8067,0.405701927,0.942501849,ENSMUSG00000020660/ENSMUSG00000041736,Pomc/Tspo,18976/12257,2,1,ENSMUSG00000020660,1,ENSMUSG00000041736
R-MMU-416476,G alpha (q) signalling events,8|294,193|8067,0.406394298,0.942501849,ENSMUSG00000005892/ENSMUSG00000021367/ENSMUSG00000041417/ENSMUSG00000044317/ENSMUSG00000041380/ENSMUSG00000048779/ENSMUSG00000022122/ENSMUSG00000032860,Trh/Edn1/Pik3r1/Gpr4/Htr2c/P2ry6/Ednrb/P2ry2,22044/13614/18708/319197/15560/233571/13618/18442,8,1,ENSMUSG00000048779,7,ENSMUSG00000005892/ENSMUSG00000021367/ENSMUSG00000041417/ENSMUSG00000044317/ENSMUSG00000041380/ENSMUSG00000022122/ENSMUSG00000032860
R-MMU-425407,SLC-mediated transmembrane transport,9|294,220|8067,0.40992983,0.942501849,ENSMUSG00000030108/ENSMUSG00000033114/ENSMUSG00000042268/ENSMUSG00000004902/ENSMUSG00000032754/ENSMUSG00000005357/ENSMUSG00000036814/ENSMUSG00000029368/ENSMUSG00000031297,Slc6a13/Slc35d2/Slc26a9/Slc25a18/Slc8b1/Slc1a6/Slc6a20a/Alb/Slc7a3,14412/70484/320718/71803/170756/20513/102680/11657/11989,9,1,ENSMUSG00000042268,8,ENSMUSG00000030108/ENSMUSG00000033114/ENSMUSG00000004902/ENSMUSG00000032754/ENSMUSG00000005357/ENSMUSG00000036814/ENSMUSG00000029368/ENSMUSG00000031297
R-MMU-71291,Metabolism of amino acids and derivatives,10|294,248|8067,0.417711755,0.942501849,ENSMUSG00000025991/ENSMUSG00000103711/ENSMUSG00000028179/ENSMUSG00000020017/ENSMUSG00000021794/ENSMUSG00000025283/ENSMUSG00000074141/ENSMUSG00000074141/ENSMUSG00000009614/ENSMUSG00000003849,Cps1/Tstd1/Cth/Hal/Glud1/Sat1/Il4i1/Il4i1b/Sardh/Nqo1,227231/226654/107869/15109/14661/20229/14204/100328588/192166/18104,10,1,ENSMUSG00000103711,8,ENSMUSG00000025991/ENSMUSG00000028179/ENSMUSG00000020017/ENSMUSG00000021794/ENSMUSG00000025283/ENSMUSG00000074141/ENSMUSG00000009614/ENSMUSG00000003849
R-MMU-5675221,Negative regulation of MAPK pathway,2|294,39|8067,0.418516254,0.942501849,ENSMUSG00000019960/ENSMUSG00000034765,Dusp6/Dusp5,67603/240672,2,2,ENSMUSG00000019960/ENSMUSG00000034765,0,
R-MMU-9009391,Extra-nuclear estrogen signaling,3|294,65|8067,0.424295519,0.942501849,ENSMUSG00000041417/ENSMUSG00000032562/ENSMUSG00000061878,Pik3r1/Gnai2/Sphk1,18708/14678/20698,3,0,,3,ENSMUSG00000041417/ENSMUSG00000032562/ENSMUSG00000061878
R-MMU-111931,PKA-mediated phosphorylation of CREB,1|294,15|8067,0.427289568,0.942501849,ENSMUSG00000022220,Adcy4,104110,1,0,,1,ENSMUSG00000022220
R-MMU-1482922,Acyl chain remodelling of PI,1|294,15|8067,0.427289568,0.942501849,ENSMUSG00000028749,Pla2g2f,26971,1,1,ENSMUSG00000028749,0,
R-MMU-163615,PKA activation,1|294,15|8067,0.427289568,0.942501849,ENSMUSG00000022220,Adcy4,104110,1,0,,1,ENSMUSG00000022220
R-MMU-190241,FGFR2 ligand binding and activation,1|294,15|8067,0.427289568,0.942501849,ENSMUSG00000022101,Fgf17,14171,1,0,,1,ENSMUSG00000022101
R-MMU-190872,Transport of connexons to the plasma membrane,1|294,15|8067,0.427289568,0.942501849,ENSMUSG00000046352,Gjb2,14619,1,0,,1,ENSMUSG00000046352
R-MMU-2022377,Metabolism of Angiotensinogen to Angiotensins,1|294,15|8067,0.427289568,0.942501849,ENSMUSG00000028024,Enpep,13809,1,0,,1,ENSMUSG00000028024
R-MMU-205043,NRIF signals cell death from the nucleus,1|294,15|8067,0.427289568,0.942501849,ENSMUSG00000010609,Psen2,19165,1,0,,1,ENSMUSG00000010609
R-MMU-354194,GRB2:SOS provides linkage to MAPK signaling for Integrins ,1|294,15|8067,0.427289568,0.942501849,ENSMUSG00000028465,Tln1,21894,1,0,,1,ENSMUSG00000028465
R-MMU-372708,p130Cas linkage to MAPK signaling for integrins,1|294,15|8067,0.427289568,0.942501849,ENSMUSG00000028465,Tln1,21894,1,0,,1,ENSMUSG00000028465
R-MMU-399956,CRMPs in Sema3A signaling,1|294,15|8067,0.427289568,0.942501849,ENSMUSG00000029168,Dpysl5,65254,1,0,,1,ENSMUSG00000029168
R-MMU-450385,Butyrate Response Factor 1 (BRF1) binds and destabilizes mRNA,1|294,15|8067,0.427289568,0.942501849,ENSMUSG00000021127,Zfp36l1,12192,1,0,,1,ENSMUSG00000021127
R-MMU-450513,"Tristetraprolin (TTP, ZFP36) binds and destabilizes mRNA",1|294,15|8067,0.427289568,0.942501849,ENSMUSG00000044786,Zfp36,22695,1,0,,1,ENSMUSG00000044786
R-MMU-8956320,Nucleobase biosynthesis,1|294,15|8067,0.427289568,0.942501849,ENSMUSG00000015961,Adss,11566,1,1,ENSMUSG00000015961,0,
R-MMU-9037629,Lewis blood group biosynthesis,1|294,15|8067,0.427289568,0.942501849,ENSMUSG00000049307,Fut4,14345,1,0,,1,ENSMUSG00000049307
R-MMU-390466,Chaperonin-mediated protein folding,2|294,40|8067,0.431189444,0.942501849,ENSMUSG00000032562/ENSMUSG00000061878,Gnai2/Sphk1,14678/20698,2,0,,2,ENSMUSG00000032562/ENSMUSG00000061878
R-MMU-391251,Protein folding,2|294,40|8067,0.431189444,0.942501849,ENSMUSG00000032562/ENSMUSG00000061878,Gnai2/Sphk1,14678/20698,2,0,,2,ENSMUSG00000032562/ENSMUSG00000061878
R-MMU-1630316,Glycosaminoglycan metabolism,5|294,119|8067,0.438323168,0.942501849,ENSMUSG00000041559/ENSMUSG00000058571/ENSMUSG00000033114/ENSMUSG00000010051/ENSMUSG00000035459,Fmod/Gpc6/Slc35d2/Hyal1/Stab2,14264/23888/70484/15586/192188,5,1,ENSMUSG00000035459,4,ENSMUSG00000041559/ENSMUSG00000058571/ENSMUSG00000033114/ENSMUSG00000010051
R-MMU-425397,"Transport of vitamins, nucleosides, and related molecules",2|294,41|8067,0.44371475,0.942501849,ENSMUSG00000033114/ENSMUSG00000029368,Slc35d2/Alb,70484/11657,2,0,,2,ENSMUSG00000033114/ENSMUSG00000029368
R-MMU-2682334,EPH-Ephrin signaling,3|294,67|8067,0.443740186,0.942501849,ENSMUSG00000010609/ENSMUSG00000003070/ENSMUSG00000048915,Psen2/Efna2/Efna5,19165/13637/13640,3,0,,3,ENSMUSG00000010609/ENSMUSG00000003070/ENSMUSG00000048915
R-MMU-1369062,ABC transporters in lipid homeostasis,1|294,16|8067,0.448200754,0.942501849,ENSMUSG00000044749,Abca6,76184,1,0,,1,ENSMUSG00000044749
R-MMU-1482925,Acyl chain remodelling of PG,1|294,16|8067,0.448200754,0.942501849,ENSMUSG00000028749,Pla2g2f,26971,1,1,ENSMUSG00000028749,0,
R-MMU-1538133,G0 and Early G1,1|294,16|8067,0.448200754,0.942501849,ENSMUSG00000025358,Cdk2,12566,1,0,,1,ENSMUSG00000025358
R-MMU-162710,Synthesis of glycosylphosphatidylinositol (GPI),1|294,16|8067,0.448200754,0.942501849,ENSMUSG00000022940,Pigp,56176,1,1,ENSMUSG00000022940,0,
R-MMU-180292,GAB1 signalosome,1|294,16|8067,0.448200754,0.942501849,ENSMUSG00000041417,Pik3r1,18708,1,0,,1,ENSMUSG00000041417
R-MMU-211935,Fatty acids,1|294,16|8067,0.448200754,0.942501849,ENSMUSG00000060407,Cyp2a12,13085,1,0,,1,ENSMUSG00000060407
R-MMU-422085,"Synthesis, secretion, and deacylation of Ghrelin",1|294,16|8067,0.448200754,0.942501849,ENSMUSG00000071113,Mboat4,234155,1,0,,1,ENSMUSG00000071113
R-MMU-5654688,SHC-mediated cascade:FGFR1,1|294,16|8067,0.448200754,0.942501849,ENSMUSG00000022101,Fgf17,14171,1,0,,1,ENSMUSG00000022101
R-MMU-5654706,FRS-mediated FGFR3 signaling,1|294,16|8067,0.448200754,0.942501849,ENSMUSG00000022101,Fgf17,14171,1,0,,1,ENSMUSG00000022101
R-MMU-5654719,SHC-mediated cascade:FGFR4,1|294,16|8067,0.448200754,0.942501849,ENSMUSG00000022101,Fgf17,14171,1,0,,1,ENSMUSG00000022101
R-MMU-5676594,TNF receptor superfamily (TNFSF) members mediating non-canonical NF-kB pathway,1|294,16|8067,0.448200754,0.942501849,ENSMUSG00000023905,Tnfrsf12a,27279,1,0,,1,ENSMUSG00000023905
R-MMU-8963743,Digestion and absorption,1|294,16|8067,0.448200754,0.942501849,ENSMUSG00000042638,Gucy2c,14917,1,0,,1,ENSMUSG00000042638
R-MMU-9033658,Blood group systems biosynthesis,1|294,16|8067,0.448200754,0.942501849,ENSMUSG00000049307,Fut4,14345,1,0,,1,ENSMUSG00000049307
R-MMU-204998,"Cell death signalling via NRAGE, NRIF and NADE",3|294,68|8067,0.453366829,0.942501849,ENSMUSG00000054901/ENSMUSG00000010609/ENSMUSG00000020611,Arhgef33/Psen2/Gna13,381112/19165/14674,3,0,,3,ENSMUSG00000054901/ENSMUSG00000010609/ENSMUSG00000020611
R-MMU-8856825,Cargo recognition for clathrin-mediated endocytosis,4|294,95|8067,0.457613418,0.942501849,ENSMUSG00000022841/ENSMUSG00000062542/ENSMUSG00000022150/ENSMUSG00000030127,Ap2m1/Syt9/Dab2/Cops7a,11773/60510/13132/26894,4,1,ENSMUSG00000030127,3,ENSMUSG00000022841/ENSMUSG00000062542/ENSMUSG00000022150
R-MMU-8957322,Metabolism of steroids,5|294,122|8067,0.459849179,0.942501849,ENSMUSG00000020660/ENSMUSG00000020538/ENSMUSG00000020865/ENSMUSG00000041736/ENSMUSG00000029368,Pomc/Srebf1/Abcc3/Tspo/Alb,18976/20787/76408/12257/11657,5,1,ENSMUSG00000020660,4,ENSMUSG00000020538/ENSMUSG00000020865/ENSMUSG00000041736/ENSMUSG00000029368
R-MMU-211945,Phase I - Functionalization of compounds,4|294,96|8067,0.4656883,0.942501849,ENSMUSG00000035561/ENSMUSG00000020660/ENSMUSG00000018042/ENSMUSG00000060407,Aldh1b1/Pomc/Cyb5r3/Cyp2a12,72535/18976/109754/13085,4,2,ENSMUSG00000035561/ENSMUSG00000020660,2,ENSMUSG00000018042/ENSMUSG00000060407
R-MMU-196757,Metabolism of folate and pterines,1|294,17|8067,0.468350919,0.942501849,ENSMUSG00000030088,Aldh1l1,107747,1,0,,1,ENSMUSG00000030088
R-MMU-210993,Tie2 Signaling,1|294,17|8067,0.468350919,0.942501849,ENSMUSG00000041417,Pik3r1,18708,1,0,,1,ENSMUSG00000041417
R-MMU-2559584,Formation of Senescence-Associated Heterochromatin Foci (SAHF),1|294,17|8067,0.468350919,0.942501849,ENSMUSG00000046711,Hmga1,15361,1,0,,1,ENSMUSG00000046711
R-MMU-432142,Platelet sensitization by LDL,1|294,17|8067,0.468350919,0.942501849,ENSMUSG00000020717,Pecam1,18613,1,0,,1,ENSMUSG00000020717
R-MMU-449836,Other interleukin signaling,1|294,17|8067,0.468350919,0.942501849,ENSMUSG00000068748,Ptprz1,19283,1,0,,1,ENSMUSG00000068748
R-MMU-5686938,Regulation of TLR by endogenous ligand,1|294,17|8067,0.468350919,0.942501849,ENSMUSG00000027995,Tlr2,24088,1,0,,1,ENSMUSG00000027995
R-MMU-6804115,TP53 regulates transcription of additional cell cycle genes whose exact role in the p53 pathway remain uncertain,1|294,17|8067,0.468350919,0.942501849,ENSMUSG00000031601,Cnot7,18983,1,1,ENSMUSG00000031601,0,
R-MMU-8949215,Mitochondrial calcium ion transport,1|294,17|8067,0.468350919,0.942501849,ENSMUSG00000032754,Slc8b1,170756,1,0,,1,ENSMUSG00000032754
R-MMU-9006335,Signaling by Erythropoietin,1|294,17|8067,0.468350919,0.942501849,ENSMUSG00000041417,Pik3r1,18708,1,0,,1,ENSMUSG00000041417
R-MMU-936964,Activation of IRF3/IRF7 mediated by TBK1/IKK epsilon,1|294,17|8067,0.468350919,0.942501849,ENSMUSG00000064289,Tank,21353,1,1,ENSMUSG00000064289,0,
R-MMU-109581,Apoptosis,4|294,97|8067,0.473720406,0.943598167,ENSMUSG00000024521/ENSMUSG00000028063/ENSMUSG00000040093/ENSMUSG00000054717,Pmaip1/Lmna/Bmf/Hmgb2,58801/16905/171543/97165,4,0,,4,ENSMUSG00000024521/ENSMUSG00000028063/ENSMUSG00000040093/ENSMUSG00000054717
R-MMU-194068,Bile acid and bile salt metabolism,2|294,44|8067,0.480345816,0.943598167,ENSMUSG00000020865/ENSMUSG00000029368,Abcc3/Alb,76408/11657,2,0,,2,ENSMUSG00000020865/ENSMUSG00000029368
R-MMU-5654736,Signaling by FGFR1,2|294,44|8067,0.480345816,0.943598167,ENSMUSG00000041417/ENSMUSG00000022101,Pik3r1/Fgf17,18708/14171,2,0,,2,ENSMUSG00000041417/ENSMUSG00000022101
R-MMU-975634,Retinoid metabolism and transport,2|294,44|8067,0.480345816,0.943598167,ENSMUSG00000058571/ENSMUSG00000002985,Gpc6/Apoe,23888/11816,2,0,,2,ENSMUSG00000058571/ENSMUSG00000002985
R-MMU-140837,Intrinsic Pathway of Fibrin Clot Formation,1|294,18|8067,0.487767668,0.943598167,ENSMUSG00000026715,Serpinc1,11905,1,0,,1,ENSMUSG00000026715
R-MMU-163210,Formation of ATP by chemiosmotic coupling,1|294,18|8067,0.487767668,0.943598167,ENSMUSG00000064356,ATP8,17706,1,0,,1,ENSMUSG00000064356
R-MMU-202433,Generation of second messenger molecules,1|294,18|8067,0.487767668,0.943598167,ENSMUSG00000026117,Zap70,22637,1,1,ENSMUSG00000026117,0,
R-MMU-5654693,FRS-mediated FGFR1 signaling,1|294,18|8067,0.487767668,0.943598167,ENSMUSG00000022101,Fgf17,14171,1,0,,1,ENSMUSG00000022101
R-MMU-5654699,SHC-mediated cascade:FGFR2,1|294,18|8067,0.487767668,0.943598167,ENSMUSG00000022101,Fgf17,14171,1,0,,1,ENSMUSG00000022101
R-MMU-5654712,FRS-mediated FGFR4 signaling,1|294,18|8067,0.487767668,0.943598167,ENSMUSG00000022101,Fgf17,14171,1,0,,1,ENSMUSG00000022101
R-MMU-69186,Lagging Strand Synthesis,1|294,18|8067,0.487767668,0.943598167,ENSMUSG00000026134,Prim2,19076,1,0,,1,ENSMUSG00000026134
R-MMU-888590,"GABA synthesis, release, reuptake and degradation",1|294,18|8067,0.487767668,0.943598167,ENSMUSG00000030108,Slc6a13,14412,1,0,,1,ENSMUSG00000030108
R-MMU-8949613,Cristae formation,1|294,18|8067,0.487767668,0.943598167,ENSMUSG00000064356,ATP8,17706,1,0,,1,ENSMUSG00000064356
R-MMU-418346,Platelet homeostasis,3|294,72|8067,0.49114623,0.947314687,ENSMUSG00000020717/ENSMUSG00000030730/ENSMUSG00000041119,Pecam1/Atp2a1/Pde9a,18613/11937/18585,3,0,,3,ENSMUSG00000020717/ENSMUSG00000030730/ENSMUSG00000041119
